0,0,11.18,10.957882473947842,11,2.963318722854726,2.794104051468705,nan,0.10179615020751953
0,1,9.76,3.3169555637814456,11,2.963318722854726,2.794104051468705,nan,0.1099550724029541
0,2,10.76,2.9757503924019795,11,2.963318722854726,2.794104051468705,nan,0.053687095642089844
0,3,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.037650346755981445
0,4,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.03973722457885742
0,5,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.044167280197143555
0,6,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.05164384841918945
0,7,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.04085803031921387
0,8,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.036485910415649414
0,9,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.03751659393310547
0,10,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.06552791595458984
0,11,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.07253384590148926
0,12,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.04511308670043945
0,13,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.04015302658081055
0,14,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.03872513771057129
0,15,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.11707806587219238
0,16,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.11536073684692383
0,17,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.03860211372375488
0,18,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.045649051666259766
0,19,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.07045102119445801
0,20,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.04430413246154785
0,21,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.04046893119812012
0,22,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.044957876205444336
0,23,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.06144309043884277
0,24,11.0,2.963318722854727,11,2.963318722854726,2.794104051468705,nan,0.08657217025756836
